bmw.	900	in	soa	ns0.centralnic.net. hostmaster.centralnic.net. 2019126032 900 1800 6048000 3600
my.bmw.	3600	in	ns	ns3.brandshelter.info.
my.bmw.	3600	in	ns	ns4.brandshelter.net.
my.bmw.	3600	in	ns	ns5.brandshelter.us.
mywallbox.bmw.	3600	in	ns	ns1.brandshelter.com.
mywallbox.bmw.	3600	in	ns	ns2.brandshelter.de.
mywallbox.bmw.	3600	in	ns	ns3.brandshelter.info.
mywallbox.bmw.	3600	in	ns	ns4.brandshelter.net.
mywallbox.bmw.	3600	in	ns	ns5.brandshelter.us.
next100.bmw.	3600	in	ns	ns1.brandshelter.com.
next100.bmw.	3600	in	ns	ns2.brandshelter.de.
next100.bmw.	3600	in	ns	ns3.brandshelter.info.
next100.bmw.	3600	in	ns	ns4.brandshelter.net.
next100.bmw.	3600	in	ns	ns5.brandshelter.us.
nic.bmw.	3600	in	ns	anycast1.dnsres.net.
nic.bmw.	3600	in	ns	anycast2.dnsres.net.
nick-service.bmw.	3600	in	ns	ns1.brandshelter.com.
nick-service.bmw.	3600	in	ns	ns2.brandshelter.de.
nick-service.bmw.	3600	in	ns	ns3.brandshelter.info.
nick-service.bmw.	3600	in	ns	ns4.brandshelter.net.
nick-service.bmw.	3600	in	ns	ns5.brandshelter.us.
overdreef.bmw.	3600	in	ns	ns1.xdot.de.
overdreef.bmw.	3600	in	ns	ns2.xdot.de.
overdreef.bmw.	3600	in	ns	ns3.xdot.de.
patterns.bmw.	3600	in	ns	ns1.brandshelter.com.
patterns.bmw.	3600	in	ns	ns2.brandshelter.de.
patterns.bmw.	3600	in	ns	ns3.brandshelter.info.
patterns.bmw.	3600	in	ns	ns4.brandshelter.net.
patterns.bmw.	3600	in	ns	ns5.brandshelter.us.
pdt-subdomain-test-183h459.bmw.	3600	in	ds	60485 5 1 2BB183AF5F22588179A53B0A98631FAD1A292118
pdt-subdomain-test-183h459.bmw.	3600	in	ns	ns0.example.com.
pdt-subdomain-test-183h459.bmw.	3600	in	rrsig	DS 8 2 3600 20251031150958 20251001133958 4270 bmw. EmgZERofErIduc724v5c7vH1aZ6GI561MLjsSFo3ZmC2ROY0LDldlzTBSrxQzmQ1/fo1/umd/siGLd2KRRCJUMPciJ2VGY2yAXXB5E6oVX6clVDj4gTnZdiWbvmFu0Pn/pk1L8Jmx3fDUcF327RdPbpipcsIY+jgta5YgsYO9yM=
pfohe.bmw.	3600	in	ns	ns1.brandshelter.com.
pfohe.bmw.	3600	in	ns	ns2.brandshelter.de.
pfohe.bmw.	3600	in	ns	ns3.brandshelter.info.
pfohe.bmw.	3600	in	ns	ns4.brandshelter.net.
pfohe.bmw.	3600	in	ns	ns5.brandshelter.us.
proauto-service.bmw.	3600	in	ns	ns1.brandshelter.com.
proauto-service.bmw.	3600	in	ns	ns2.brandshelter.de.
proauto-service.bmw.	3600	in	ns	ns3.brandshelter.info.
proauto-service.bmw.	3600	in	ns	ns4.brandshelter.net.
proauto-service.bmw.	3600	in	ns	ns5.brandshelter.us.
procar-service.bmw.	3600	in	ns	ns0.relaix.net.
procar-service.bmw.	3600	in	ns	ns2.relaix.net.
procar.bmw.	3600	in	ns	ns0.relaix.net.
procar.bmw.	3600	in	ns	ns2.relaix.net.
ratzel.bmw.	3600	in	ns	ns-de.1and1-dns.biz.
ratzel.bmw.	3600	in	ns	ns-de.1and1-dns.com.
ratzel.bmw.	3600	in	ns	ns-de.1and1-dns.de.
ratzel.bmw.	3600	in	ns	ns-de.1and1-dns.org.
reisacher.bmw.	3600	in	ns	ns35.domaincontrol.com.
reisacher.bmw.	3600	in	ns	ns36.domaincontrol.com.
reuter-service.bmw.	3600	in	ns	ns1.brandshelter.com.
reuter-service.bmw.	3600	in	ns	ns2.brandshelter.de.
reuter-service.bmw.	3600	in	ns	ns3.brandshelter.info.
reuter-service.bmw.	3600	in	ns	ns4.brandshelter.net.
reuter-service.bmw.	3600	in	ns	ns5.brandshelter.us.
rhein.bmw.	3600	in	ns	ns-de.1and1-dns.biz.
rhein.bmw.	3600	in	ns	ns-de.1and1-dns.com.
rhein.bmw.	3600	in	ns	ns-de.1and1-dns.de.
rhein.bmw.	3600	in	ns	ns-de.1and1-dns.org.
ridingexperience.bmw.	3600	in	ns	ns1.brandshelter.com.
ridingexperience.bmw.	3600	in	ns	ns2.brandshelter.de.
ridingexperience.bmw.	3600	in	ns	ns3.brandshelter.info.
ridingexperience.bmw.	3600	in	ns	ns4.brandshelter.net.
ridingexperience.bmw.	3600	in	ns	ns5.brandshelter.us.
riedel.bmw.	3600	in	ns	ns-de.1and1-dns.biz.
riedel.bmw.	3600	in	ns	ns-de.1and1-dns.com.
riedel.bmw.	3600	in	ns	ns-de.1and1-dns.de.
riedel.bmw.	3600	in	ns	ns-de.1and1-dns.org.
ritzel-service.bmw.	3600	in	ns	ns1.wds.net.
ritzel-service.bmw.	3600	in	ns	ns2.wds.net.
ritzel-service.bmw.	3600	in	ns	ns3.wds.net.
ritzel-service.bmw.	3600	in	ns	ns4.wds.net.
schaal.bmw.	3600	in	ns	ns1.varix2.de.
schaal.bmw.	3600	in	ns	ns2.varix2.de.
schmauser-service.bmw.	3600	in	ns	ns01.1blu.de.
schmauser-service.bmw.	3600	in	ns	ns02.1blu.de.
schubert-motors.bmw.	3600	in	ns	ns1.brandshelter.com.
schubert-motors.bmw.	3600	in	ns	ns2.brandshelter.de.
schubert-motors.bmw.	3600	in	ns	ns3.brandshelter.info.
schubert-motors.bmw.	3600	in	ns	ns4.brandshelter.net.
schubert-motors.bmw.	3600	in	ns	ns5.brandshelter.us.
schupp-kiefer-service.bmw.	3600	in	ns	ns1.brandshelter.com.
schupp-kiefer-service.bmw.	3600	in	ns	ns2.brandshelter.de.
schupp-kiefer-service.bmw.	3600	in	ns	ns3.brandshelter.info.
schupp-kiefer-service.bmw.	3600	in	ns	ns4.brandshelter.net.
schupp-kiefer-service.bmw.	3600	in	ns	ns5.brandshelter.us.
schwarz.bmw.	3600	in	ns	ns-de.1and1-dns.biz.
schwarz.bmw.	3600	in	ns	ns-de.1and1-dns.com.
schwarz.bmw.	3600	in	ns	ns-de.1and1-dns.de.
schwarz.bmw.	3600	in	ns	ns-de.1and1-dns.org.
seifert-service.bmw.	3600	in	ns	ns3.ip-projects.de.
seifert-service.bmw.	3600	in	ns	ns4.ip-projects.de.
shop.bmw.	3600	in	ns	ns1.brandshelter.com.
shop.bmw.	3600	in	ns	ns2.brandshelter.de.
shop.bmw.	3600	in	ns	ns3.brandshelter.info.
shop.bmw.	3600	in	ns	ns4.brandshelter.net.
shop.bmw.	3600	in	ns	ns5.brandshelter.us.
smms.bmw.	3600	in	ns	ns1.brandshelter.com.
smms.bmw.	3600	in	ns	ns2.brandshelter.de.
smms.bmw.	3600	in	ns	ns3.brandshelter.info.
smms.bmw.	3600	in	ns	ns4.brandshelter.net.
smms.bmw.	3600	in	ns	ns5.brandshelter.us.
sso.bmw.	3600	in	ns	ns1.brandshelter.com.
sso.bmw.	3600	in	ns	ns2.brandshelter.de.
sso.bmw.	3600	in	ns	ns3.brandshelter.info.
sso.bmw.	3600	in	ns	ns4.brandshelter.net.
sso.bmw.	3600	in	ns	ns5.brandshelter.us.
stadel.bmw.	3600	in	ns	ns-de.1and1-dns.biz.
stadel.bmw.	3600	in	ns	ns-de.1and1-dns.com.
stadel.bmw.	3600	in	ns	ns-de.1and1-dns.de.
stadel.bmw.	3600	in	ns	ns-de.1and1-dns.org.
summerschool.bmw.	3600	in	ns	ns1.brandshelter.com.
summerschool.bmw.	3600	in	ns	ns2.brandshelter.de.
summerschool.bmw.	3600	in	ns	ns3.brandshelter.info.
summerschool.bmw.	3600	in	ns	ns4.brandshelter.net.
summerschool.bmw.	3600	in	ns	ns5.brandshelter.us.
testnavoznja.bmw.	3600	in	ns	ns1.brandshelter.com.
testnavoznja.bmw.	3600	in	ns	ns2.brandshelter.de.
testnavoznja.bmw.	3600	in	ns	ns3.brandshelter.info.
testnavoznja.bmw.	3600	in	ns	ns4.brandshelter.net.
testnavoznja.bmw.	3600	in	ns	ns5.brandshelter.us.
to.bmw.	3600	in	ns	ns1.geniuslink.com.
to.bmw.	3600	in	ns	ns2.geniuslink.com.
to.bmw.	3600	in	ns	ns3.geniuslink.com.
to.bmw.	3600	in	ns	ns4.geniuslink.com.
to.bmw.	3600	in	ns	ns5.geniuslink.com.
to.bmw.	3600	in	ns	ns6.geniuslink.com.
trgovec.bmw.	3600	in	ns	ns1.brandshelter.com.
trgovec.bmw.	3600	in	ns	ns2.brandshelter.de.
trgovec.bmw.	3600	in	ns	ns3.brandshelter.info.
trgovec.bmw.	3600	in	ns	ns4.brandshelter.net.
trgovec.bmw.	3600	in	ns	ns5.brandshelter.us.
ungeheuer.bmw.	3600	in	ns	ns1.brandshelter.com.
ungeheuer.bmw.	3600	in	ns	ns2.brandshelter.de.
ungeheuer.bmw.	3600	in	ns	ns3.brandshelter.info.
ungeheuer.bmw.	3600	in	ns	ns4.brandshelter.net.
ungeheuer.bmw.	3600	in	ns	ns5.brandshelter.us.
voegl.bmw.	3600	in	ns	ns5.kasserver.com.
voegl.bmw.	3600	in	ns	ns6.kasserver.com.
vogl.bmw.	3600	in	ns	ns1.brandshelter.com.
vogl.bmw.	3600	in	ns	ns2.brandshelter.de.
vogl.bmw.	3600	in	ns	ns3.brandshelter.info.
vogl.bmw.	3600	in	ns	ns4.brandshelter.net.
vogl.bmw.	3600	in	ns	ns5.brandshelter.us.
wagner.bmw.	3600	in	ns	anexia.fifthns.com.
wagner.bmw.	3600	in	ns	anexia.firstns.cc.
wagner.bmw.	3600	in	ns	anexia.fourthns.systems.
wagner.bmw.	3600	in	ns	anexia.secondns.at.
wagner.bmw.	3600	in	ns	anexia.thirdns.de.
wcmp.bmw.	3600	in	ns	ns1.brandshelter.com.
wcmp.bmw.	3600	in	ns	ns2.brandshelter.de.
wcmp.bmw.	3600	in	ns	ns3.brandshelter.info.
wcmp.bmw.	3600	in	ns	ns4.brandshelter.net.
wcmp.bmw.	3600	in	ns	ns5.brandshelter.us.
weigl-service.bmw.	3600	in	ns	ns1.slave-ns.de.
weigl-service.bmw.	3600	in	ns	ns1.slave-ns.eu.
weigl-service.bmw.	3600	in	ns	ns1.webmatic.de.
weigl.bmw.	3600	in	ns	ns1.brandshelter.com.
weigl.bmw.	3600	in	ns	ns2.brandshelter.de.
weigl.bmw.	3600	in	ns	ns3.brandshelter.info.
weigl.bmw.	3600	in	ns	ns4.brandshelter.net.
weigl.bmw.	3600	in	ns	ns5.brandshelter.us.
wepf.bmw.	3600	in	ns	ns-1057.awsdns-04.org.
wepf.bmw.	3600	in	ns	ns-1547.awsdns-01.co.uk.
wepf.bmw.	3600	in	ns	ns-388.awsdns-48.com.
wepf.bmw.	3600	in	ns	ns-657.awsdns-18.net.
workspace.bmw.	3600	in	ns	ns1.brandshelter.com.
workspace.bmw.	3600	in	ns	ns2.brandshelter.de.
workspace.bmw.	3600	in	ns	ns3.brandshelter.info.
workspace.bmw.	3600	in	ns	ns4.brandshelter.net.
workspace.bmw.	3600	in	ns	ns5.brandshelter.us.
wormser.bmw.	3600	in	ns	ns1.antagus.de.
wormser.bmw.	3600	in	ns	ns2.antagus.de.
x2sneaker.bmw.	3600	in	ns	ns1.brandshelter.com.
x2sneaker.bmw.	3600	in	ns	ns2.brandshelter.de.
x2sneaker.bmw.	3600	in	ns	ns3.brandshelter.info.
x2sneaker.bmw.	3600	in	ns	ns4.brandshelter.net.
x2sneaker.bmw.	3600	in	ns	ns5.brandshelter.us.
xn--mrtin-gra.bmw.	3600	in	ns	ns1.brandshelter.com.
xn--mrtin-gra.bmw.	3600	in	ns	ns2.brandshelter.de.
xn--mrtin-gra.bmw.	3600	in	ns	ns3.brandshelter.info.
xn--mrtin-gra.bmw.	3600	in	ns	ns4.brandshelter.net.
xn--mrtin-gra.bmw.	3600	in	ns	ns5.brandshelter.us.
zeisler.bmw.	3600	in	ns	ns1.brandshelter.com.
zeisler.bmw.	3600	in	ns	ns2.brandshelter.de.
zeisler.bmw.	3600	in	ns	ns3.brandshelter.info.
zeisler.bmw.	3600	in	ns	ns4.brandshelter.net.
zeisler.bmw.	3600	in	ns	ns5.brandshelter.us.
bmw.	900	in	soa	ns0.centralnic.net. hostmaster.centralnic.net. 2019126032 900 1800 6048000 3600
